2.724435997009277344e+01,2.726357269287109375e+01,2.730698013305664062e+01,2.737570381164550781e+01,2.747165489196777344e+01,2.759694671630859375e+01,2.775428009033203125e+01,2.794639587402343750e+01,2.817619514465332031e+01,2.844665145874023438e+01,2.876088523864746094e+01,2.912218475341796875e+01,2.953360366821289062e+01,2.999872398376464844e+01,3.052078628540039062e+01,3.110294914245605469e+01,3.174852561950683594e+01,3.245998382568359375e+01,3.323953247070312500e+01,3.408864974975585938e+01,3.500786590576171875e+01,3.599689865112304688e+01,3.705430603027343750e+01,3.817792892456054688e+01,3.936421203613281250e+01,4.060817718505859375e+01,4.190483093261718750e+01,4.324987792968750000e+01,4.463917541503906250e+01,4.606923675537109375e+01,4.753651809692382812e+01,4.903792572021484375e+01,5.057006072998046875e+01,5.212973022460937500e+01,5.371363449096679688e+01,5.531843185424804688e+01,5.694120407104492188e+01,5.857904434204101562e+01,6.022917556762695312e+01,6.188893890380859375e+01,6.355522918701171875e+01,6.522464752197265625e+01,6.689238739013671875e+01,6.855338287353515625e+01,7.020109558105468750e+01,7.182906341552734375e+01,7.342961120605468750e+01,7.499514770507812500e+01,7.651754760742187500e+01,7.798887634277343750e+01,7.940131378173828125e+01,8.074713897705078125e+01,8.201930236816406250e+01,8.321137237548828125e+01,8.431800079345703125e+01,8.533513641357421875e+01,8.625992584228515625e+01,8.709059143066406250e+01,8.782663726806640625e+01,8.846871948242187500e+01,8.901735687255859375e+01,8.947462463378906250e+01,8.984156036376953125e+01,9.012022399902343750e+01,9.031155395507812500e+01,9.041692352294921875e+01,9.043650054931640625e+01,9.037043762207031250e+01,9.021850585937500000e+01,8.997975158691406250e+01,8.965297698974609375e+01,8.923693847656250000e+01,8.872970581054687500e+01,8.813018798828125000e+01,8.743720245361328125e+01,8.665061950683593750e+01,8.577138519287109375e+01,8.480142211914062500e+01,8.374511718750000000e+01,8.260737609863281250e+01,8.139533233642578125e+01,8.011750030517578125e+01,7.878355407714843750e+01,7.740406036376953125e+01,7.599060821533203125e+01,7.455478668212890625e+01,7.310838317871093750e+01,7.166275024414062500e+01,7.022872161865234375e+01,6.881609344482421875e+01,6.743399047851562500e+01,6.609204101562500000e+01,6.479821777343750000e+01,6.355862808227539062e+01,6.237895584106445312e+01,6.126435852050781250e+01,6.021915054321289062e+01,5.924639129638671875e+01,5.834860992431640625e+01,5.752643203735351562e+01,5.677968597412109375e+01,5.610655593872070312e+01,5.550445556640625000e+01,5.496956253051757812e+01,5.449775314331054688e+01,5.408456420898437500e+01,5.372525024414062500e+01,5.341593551635742188e+01,5.315277481079101562e+01,5.293228912353515625e+01,5.275237274169921875e+01,5.261090469360351562e+01,5.250659179687500000e+01,5.243858337402343750e+01,5.240615844726562500e+01
2.743044281005859375e+01,2.745084571838378906e+01,2.749665641784667969e+01,2.756928825378417969e+01,2.767042922973632812e+01,2.780250549316406250e+01,2.796809196472167969e+01,2.817025375366210938e+01,2.841181755065917969e+01,2.869603347778320312e+01,2.902597999572753906e+01,2.940512275695800781e+01,2.983681869506835938e+01,3.032440948486328125e+01,3.087149810791015625e+01,3.148138809204101562e+01,3.215721130371093750e+01,3.290144729614257812e+01,3.371671676635742188e+01,3.460398101806640625e+01,3.556413650512695312e+01,3.659644699096679688e+01,3.769966888427734375e+01,3.887112045288085938e+01,4.010702896118164062e+01,4.140252304077148438e+01,4.275200271606445312e+01,4.415112304687500000e+01,4.559545135498046875e+01,4.708111190795898438e+01,4.860434341430664062e+01,5.016149902343750000e+01,5.174904251098632812e+01,5.336346817016601562e+01,5.500100326538085938e+01,5.665806198120117188e+01,5.833134078979492188e+01,6.001747894287109375e+01,6.171366119384765625e+01,6.341650772094726562e+01,6.512251281738281250e+01,6.682788085937500000e+01,6.852748870849609375e+01,7.021570587158203125e+01,7.188587188720703125e+01,7.353107452392578125e+01,7.514354705810546875e+01,7.671554565429687500e+01,7.823937225341796875e+01,7.970693969726562500e+01,8.111103820800781250e+01,8.244454956054687500e+01,8.370093536376953125e+01,8.487476348876953125e+01,8.596154022216796875e+01,8.695801544189453125e+01,8.786219787597656250e+01,8.867266845703125000e+01,8.939003753662109375e+01,9.001500701904296875e+01,9.054877471923828125e+01,9.099350738525390625e+01,9.135050964355468750e+01,9.162173461914062500e+01,9.180844116210937500e+01,9.191156005859375000e+01,9.193166351318359375e+01,9.186841583251953125e+01,9.172127532958984375e+01,9.148930358886718750e+01,9.117082214355468750e+01,9.076433563232421875e+01,9.026799774169921875e+01,8.967989349365234375e+01,8.899858093261718750e+01,8.822330474853515625e+01,8.735492706298828125e+01,8.639465332031250000e+01,8.534535980224609375e+01,8.421194458007812500e+01,8.300016784667968750e+01,8.171795654296875000e+01,8.037406921386718750e+01,7.897879028320312500e+01,7.754309082031250000e+01,7.607868957519531250e+01,7.459745025634765625e+01,7.311124420166015625e+01,7.163132476806640625e+01,7.016834259033203125e+01,6.873241424560546875e+01,6.733388519287109375e+01,6.598115539550781250e+01,6.468191528320312500e+01,6.344242095947265625e+01,6.226887893676757812e+01,6.116596984863281250e+01,6.013787078857421875e+01,5.918716812133789062e+01,5.831518936157226562e+01,5.752189254760742188e+01,5.680580520629882812e+01,5.616431808471679688e+01,5.559391784667968750e+01,5.509000396728515625e+01,5.464828491210937500e+01,5.426406860351562500e+01,5.393299865722656250e+01,5.365115356445312500e+01,5.341531372070312500e+01,5.322268676757812500e+01,5.307129287719726562e+01,5.295967102050781250e+01,5.288694381713867188e+01,5.285252761840820312e+01
2.780562019348144531e+01,2.782840919494628906e+01,2.787932205200195312e+01,2.795983695983886719e+01,2.807184219360351562e+01,2.821799087524414062e+01,2.840099143981933594e+01,2.862389564514160156e+01,2.889010810852050781e+01,2.920298385620117188e+01,2.956593513488769531e+01,2.998242950439453125e+01,3.045636940002441406e+01,3.099123764038085938e+01,3.159061050415039062e+01,3.225807952880859375e+01,3.299690628051757812e+01,3.380970001220703125e+01,3.469860458374023438e+01,3.566511154174804688e+01,3.670957565307617188e+01,3.783115005493164062e+01,3.902824020385742188e+01,4.029766082763671875e+01,4.163503646850585938e+01,4.303504180908203125e+01,4.449190139770507812e+01,4.600043487548828125e+01,4.755574417114257812e+01,4.915319824218750000e+01,5.078850555419921875e+01,5.245727157592773438e+01,5.415532302856445312e+01,5.587846374511718750e+01,5.762231445312500000e+01,5.938273239135742188e+01,6.115549087524414062e+01,6.293667984008789062e+01,6.472262573242187500e+01,6.650922393798828125e+01,6.829232788085937500e+01,7.006713867187500000e+01,7.182803344726562500e+01,7.356873321533203125e+01,7.528237915039062500e+01,7.696152496337890625e+01,7.859854888916015625e+01,8.018609619140625000e+01,8.171660614013671875e+01,8.318318176269531250e+01,8.457931518554687500e+01,8.589949798583984375e+01,8.713848876953125000e+01,8.829219055175781250e+01,8.935757446289062500e+01,9.033244323730468750e+01,9.121614837646484375e+01,9.200800323486328125e+01,9.270915222167968750e+01,9.332038879394531250e+01,9.384335327148437500e+01,9.427973175048828125e+01,9.463080596923828125e+01,9.489823150634765625e+01,9.508298492431640625e+01,9.518537139892578125e+01,9.520532989501953125e+01,9.514296722412109375e+01,9.499714660644531250e+01,9.476676177978515625e+01,9.445018005371093750e+01,9.404576110839843750e+01,9.355178833007812500e+01,9.296611785888671875e+01,9.228783416748046875e+01,9.151531982421875000e+01,9.064895629882812500e+01,8.968930053710937500e+01,8.863816833496093750e+01,8.749938964843750000e+01,8.627725982666015625e+01,8.497760772705078125e+01,8.360847473144531250e+01,8.217827606201171875e+01,8.069715118408203125e+01,7.917650604248046875e+01,7.762770843505859375e+01,7.606313323974609375e+01,7.449462890625000000e+01,7.293401336669921875e+01,7.139261627197265625e+01,6.988203430175781250e+01,6.841255187988281250e+01,6.699366760253906250e+01,6.563377380371093750e+01,6.434049224853515625e+01,6.312022399902343750e+01,6.197835922241210938e+01,6.091889190673828125e+01,5.994397354125976562e+01,5.905447006225585938e+01,5.824929046630859375e+01,5.752612304687500000e+01,5.688141632080078125e+01,5.631104278564453125e+01,5.581010437011718750e+01,5.537401199340820312e+01,5.499793624877929688e+01,5.467772293090820312e+01,5.440966415405273438e+01,5.419098281860351562e+01,5.401916122436523438e+01,5.389261245727539062e+01,5.381033706665039062e+01,5.377142715454101562e+01
2.838668823242187500e+01,2.841327095031738281e+01,2.847243118286132812e+01,2.856578063964843750e+01,2.869531440734863281e+01,2.886396408081054688e+01,2.907471847534179688e+01,2.933083534240722656e+01,2.963628768920898438e+01,2.999460029602050781e+01,3.040962982177734375e+01,3.088541984558105469e+01,3.142580223083496094e+01,3.203487396240234375e+01,3.271635437011718750e+01,3.347408676147460938e+01,3.431122589111328125e+01,3.523057937622070312e+01,3.623431396484375000e+01,3.732349777221679688e+01,3.849821472167968750e+01,3.975735473632812500e+01,4.109844970703125000e+01,4.251716232299804688e+01,4.400878143310546875e+01,4.556715011596679688e+01,4.718574523925781250e+01,4.885847473144531250e+01,5.057954788208007812e+01,5.234319305419921875e+01,5.414416885375976562e+01,5.597723770141601562e+01,5.783737945556640625e+01,5.971918106079101562e+01,6.161758804321289062e+01,6.352743911743164062e+01,6.544355773925781250e+01,6.736131286621093750e+01,6.927574157714843750e+01,7.118238830566406250e+01,7.307576751708984375e+01,7.495063018798828125e+01,7.680090332031250000e+01,7.862023925781250000e+01,8.040145111083984375e+01,8.213814544677734375e+01,8.382290649414062500e+01,8.544991302490234375e+01,8.701262664794921875e+01,8.850621032714843750e+01,8.992593383789062500e+01,9.126767730712890625e+01,9.252813720703125000e+01,9.370483398437500000e+01,9.479538726806640625e+01,9.579862213134765625e+01,9.671320343017578125e+01,9.753852081298828125e+01,9.827443695068359375e+01,9.892075347900390625e+01,9.947761535644531250e+01,9.994461059570312500e+01,1.003222732543945312e+02,1.006099014282226562e+02,1.008078765869140625e+02,1.009151840209960938e+02,1.009316558837890625e+02,1.008564834594726562e+02,1.006892623901367188e+02,1.004290237426757812e+02,1.000754394531250000e+02,9.962750244140625000e+01,9.908491516113281250e+01,9.844744873046875000e+01,9.771470642089843750e+01,9.688722229003906250e+01,9.596567535400390625e+01,9.495130157470703125e+01,9.384642791748046875e+01,9.265313720703125000e+01,9.137546539306640625e+01,9.001777648925781250e+01,8.858533477783203125e+01,8.708531188964843750e+01,8.552568817138671875e+01,8.391566467285156250e+01,8.226596069335937500e+01,8.058787536621093750e+01,7.889325714111328125e+01,7.719428253173828125e+01,7.550325012207031250e+01,7.383320617675781250e+01,7.219581604003906250e+01,7.060312652587890625e+01,6.906616210937500000e+01,6.759497833251953125e+01,6.619841766357421875e+01,6.488390350341796875e+01,6.365759658813476562e+01,6.252366256713867188e+01,6.148368835449218750e+01,6.053841018676757812e+01,5.968587875366210938e+01,5.892310333251953125e+01,5.824616622924804688e+01,5.765021896362304688e+01,5.713025665283203125e+01,5.668133163452148438e+01,5.629882812500000000e+01,5.597864913940429688e+01,5.571761322021484375e+01,5.551257705688476562e+01,5.536179733276367188e+01,5.526369094848632812e+01,5.521756744384765625e+01
2.920454216003417969e+01,2.923652076721191406e+01,2.930767440795898438e+01,2.941957092285156250e+01,2.957448196411132812e+01,2.977554321289062500e+01,3.002596855163574219e+01,3.032984161376953125e+01,3.069106864929199219e+01,3.111394882202148438e+01,3.160271453857421875e+01,3.216194152832031250e+01,3.279586029052734375e+01,3.350883102416992188e+01,3.430515289306640625e+01,3.518854141235351562e+01,3.616238403320312500e+01,3.722943878173828125e+01,3.839142990112304688e+01,3.964916229248046875e+01,4.100214004516601562e+01,4.244804000854492188e+01,4.398323059082031250e+01,4.560242843627929688e+01,4.729954147338867188e+01,4.906771469116210938e+01,5.089902114868164062e+01,5.278619766235351562e+01,5.472209167480468750e+01,5.669976043701171875e+01,5.871311569213867188e+01,6.075555419921875000e+01,6.282090759277343750e+01,6.490311431884765625e+01,6.699603271484375000e+01,6.909372711181640625e+01,7.119033050537109375e+01,7.328053283691406250e+01,7.535883331298828125e+01,7.742037963867187500e+01,7.945986938476562500e+01,8.147216796875000000e+01,8.345164489746093750e+01,8.539297485351562500e+01,8.729042816162109375e+01,8.913896179199218750e+01,9.093348693847656250e+01,9.266969299316406250e+01,9.434331512451171875e+01,9.595125579833984375e+01,9.748979187011718750e+01,9.895639038085937500e+01,1.003476486206054688e+02,1.016608810424804688e+02,1.028925247192382812e+02,1.040391235351562500e+02,1.050973663330078125e+02,1.060638885498046875e+02,1.069345092773437500e+02,1.077062911987304688e+02,1.083756256103515625e+02,1.089394073486328125e+02,1.093950576782226562e+02,1.097397842407226562e+02,1.099721450805664062e+02,1.100899734497070312e+02,1.100924606323242188e+02,1.099786987304687500e+02,1.097488021850585938e+02,1.094029846191406250e+02,1.089423828125000000e+02,1.083685302734375000e+02,1.076837615966796875e+02,1.068903732299804688e+02,1.059920654296875000e+02,1.049919891357421875e+02,1.038948516845703125e+02,1.027046737670898438e+02,1.014261932373046875e+02,1.000635986328125000e+02,9.862184906005859375e+01,9.710502624511718750e+01,9.551857757568359375e+01,9.386723327636718750e+01,9.215750885009765625e+01,9.039628601074218750e+01,8.859133911132812500e+01,8.675192260742187500e+01,8.488780975341796875e+01,8.301045227050781250e+01,8.113089752197265625e+01,7.926200103759765625e+01,7.741635131835937500e+01,7.560700988769531250e+01,7.384735870361328125e+01,7.214989471435546875e+01,7.052643585205078125e+01,6.898683929443359375e+01,6.754024505615234375e+01,6.619284057617187500e+01,6.494914245605468750e+01,6.381116104125976562e+01,6.277886199951171875e+01,6.185045242309570312e+01,6.102224731445312500e+01,6.029022216796875000e+01,5.964939880371093750e+01,5.909469223022460938e+01,5.862115859985351562e+01,5.822442626953125000e+01,5.790053558349609375e+01,5.764647293090820312e+01,5.745956420898437500e+01,5.733827590942382812e+01,5.728144454956054688e+01
3.030928802490234375e+01,3.034876823425292969e+01,3.043617439270019531e+01,3.057315826416015625e+01,3.076226615905761719e+01,3.100688552856445312e+01,3.131088638305664062e+01,3.167840957641601562e+01,3.211410903930664062e+01,3.262287902832031250e+01,3.320938873291015625e+01,3.387871170043945312e+01,3.463575744628906250e+01,3.548522949218750000e+01,3.643159103393554688e+01,3.747868347167968750e+01,3.862990188598632812e+01,3.988738250732421875e+01,4.125250244140625000e+01,4.272503662109375000e+01,4.430313110351562500e+01,4.598320007324218750e+01,4.775968933105468750e+01,4.962585449218750000e+01,5.157426452636718750e+01,5.359663009643554688e+01,5.568346405029296875e+01,5.782656478881835938e+01,6.001721191406250000e+01,6.224766159057617188e+01,6.451062011718750000e+01,6.679859161376953125e+01,6.910515594482421875e+01,7.142352294921875000e+01,7.374723052978515625e+01,7.607039642333984375e+01,7.838746643066406250e+01,8.069327545166015625e+01,8.298339080810546875e+01,8.525349426269531250e+01,8.749990081787109375e+01,8.971911621093750000e+01,9.190749359130859375e+01,9.406158447265625000e+01,9.617789459228515625e+01,9.825317382812500000e+01,1.002844085693359375e+02,1.022676773071289062e+02,1.041995468139648438e+02,1.060762023925781250e+02,1.078926773071289062e+02,1.096442031860351562e+02,1.113242416381835938e+02,1.129265213012695312e+02,1.144435806274414062e+02,1.158678359985351562e+02,1.171905364990234375e+02,1.184046478271484375e+02,1.195016784667968750e+02,1.204747924804687500e+02,1.213175125122070312e+02,1.220240249633789062e+02,1.225894317626953125e+02,1.230098342895507812e+02,1.232819671630859375e+02,1.234030532836914062e+02,1.233720779418945312e+02,1.231884155273437500e+02,1.228525314331054688e+02,1.223663558959960938e+02,1.217315979003906250e+02,1.209525756835937500e+02,1.200335388183593750e+02,1.189805145263671875e+02,1.178002700805664062e+02,1.165004653930664062e+02,1.150895462036132812e+02,1.135765609741210938e+02,1.119704666137695312e+02,1.102805480957031250e+02,1.085151214599609375e+02,1.066827087402343750e+02,1.047907180786132812e+02,1.028460235595703125e+02,1.008551712036132812e+02,9.882453155517578125e+01,9.676090240478515625e+01,9.467087554931640625e+01,9.256158447265625000e+01,9.044170379638671875e+01,8.831964111328125000e+01,8.620645141601562500e+01,8.411293029785156250e+01,8.205089569091796875e+01,8.003347778320312500e+01,7.807484436035156250e+01,7.618801879882812500e+01,7.438547515869140625e+01,7.267816162109375000e+01,7.107543182373046875e+01,6.958406829833984375e+01,6.820888519287109375e+01,6.695202636718750000e+01,6.581349945068359375e+01,6.479147338867187500e+01,6.388271331787109375e+01,6.308308792114257812e+01,6.238794326782226562e+01,6.179257202148437500e+01,6.129219818115234375e+01,6.088319778442382812e+01,6.056161880493164062e+01,6.032530593872070312e+01,6.017165756225585938e+01,6.009936523437500000e+01
3.177488899230957031e+01,3.182411384582519531e+01,3.193251228332519531e+01,3.210185241699218750e+01,3.233509826660156250e+01,3.263581466674804688e+01,3.300830841064453125e+01,3.345735168457031250e+01,3.398815536499023438e+01,3.460604476928710938e+01,3.531656646728515625e+01,3.612523651123046875e+01,3.703735351562500000e+01,3.805795669555664062e+01,3.919148635864257812e+01,4.044175338745117188e+01,4.181139373779296875e+01,4.330198287963867188e+01,4.491339492797851562e+01,4.664382171630859375e+01,4.848959732055664062e+01,5.044472503662109375e+01,5.250214385986328125e+01,5.465338897705078125e+01,5.688934326171875000e+01,5.920038223266601562e+01,6.157657623291015625e+01,6.400805664062500000e+01,6.648606109619140625e+01,6.900249481201171875e+01,7.154978179931640625e+01,7.412078857421875000e+01,7.670948028564453125e+01,7.930935668945312500e+01,8.191517639160156250e+01,8.452201843261718750e+01,8.712570953369140625e+01,8.972251129150390625e+01,9.230968475341796875e+01,9.488479614257812500e+01,9.744568634033203125e+01,9.999037170410156250e+01,1.025165710449218750e+02,1.050215225219726562e+02,1.075016479492187500e+02,1.099529495239257812e+02,1.123699188232421875e+02,1.147469177246093750e+02,1.170763626098632812e+02,1.193503723144531250e+02,1.215593872070312500e+02,1.236940078735351562e+02,1.257428741455078125e+02,1.276955490112304688e+02,1.295408477783203125e+02,1.312680206298828125e+02,1.328663787841796875e+02,1.343259429931640625e+02,1.356378021240234375e+02,1.367934112548828125e+02,1.377857818603515625e+02,1.386081542968750000e+02,1.392556915283203125e+02,1.397238464355468750e+02,1.400099029541015625e+02,1.401110992431640625e+02,1.400268554687500000e+02,1.397569122314453125e+02,1.393027801513671875e+02,1.386661224365234375e+02,1.378509063720703125e+02,1.368602447509765625e+02,1.356999206542968750e+02,1.343757324218750000e+02,1.328956146240234375e+02,1.312674407958984375e+02,1.295016479492187500e+02,1.276093902587890625e+02,1.256024856567382812e+02,1.234944381713867188e+02,1.212982482910156250e+02,1.190280761718750000e+02,1.166966171264648438e+02,1.143168640136718750e+02,1.119000473022460938e+02,1.094569396972656250e+02,1.069964523315429688e+02,1.045274124145507812e+02,1.020572204589843750e+02,9.959257507324218750e+01,9.714097595214843750e+01,9.471092987060546875e+01,9.231013488769531250e+01,8.994770050048828125e+01,8.763407897949218750e+01,8.538231658935546875e+01,8.320417785644531250e+01,8.111307525634765625e+01,7.912065124511718750e+01,7.723744201660156250e+01,7.547258758544921875e+01,7.383264160156250000e+01,7.232231903076171875e+01,7.094390869140625000e+01,6.969770050048828125e+01,6.858194732666015625e+01,6.759404754638671875e+01,6.673043060302734375e+01,6.598704528808593750e+01,6.536016082763671875e+01,6.484576416015625000e+01,6.444035339355468750e+01,6.414138793945312500e+01,6.394675064086914062e+01,6.385501861572265625e+01
3.370015716552734375e+01,3.376178741455078125e+01,3.389659881591796875e+01,3.410662841796875000e+01,3.439501953125000000e+01,3.476572799682617188e+01,3.522372436523437500e+01,3.577425003051757812e+01,3.642298507690429688e+01,3.717593383789062500e+01,3.803904342651367188e+01,3.901823806762695312e+01,4.011912536621093750e+01,4.134653091430664062e+01,4.270462417602539062e+01,4.419638824462890625e+01,4.582339096069335938e+01,4.758531570434570312e+01,4.948038482666015625e+01,5.150405883789062500e+01,5.365051269531250000e+01,5.591191101074218750e+01,5.827934646606445312e+01,6.074310302734375000e+01,6.329338836669921875e+01,6.592015838623046875e+01,6.861291503906250000e+01,7.136288452148437500e+01,7.416175079345703125e+01,7.700212097167968750e+01,7.987763977050781250e+01,8.278232574462890625e+01,8.571107482910156250e+01,8.865941619873046875e+01,9.162279510498046875e+01,9.459793090820312500e+01,9.758132171630859375e+01,1.005707397460937500e+02,1.035630416870117188e+02,1.065562438964843750e+02,1.095469284057617188e+02,1.125313644409179688e+02,1.155049133300781250e+02,1.184607772827148438e+02,1.213915786743164062e+02,1.242886276245117188e+02,1.271412658691406250e+02,1.299383239746093750e+02,1.326678161621093750e+02,1.353172302246093750e+02,1.378738555908203125e+02,1.403262481689453125e+02,1.426620788574218750e+02,1.448698272705078125e+02,1.469398956298828125e+02,1.488618927001953125e+02,1.506267395019531250e+02,1.522257080078125000e+02,1.536517333984375000e+02,1.548964538574218750e+02,1.559549865722656250e+02,1.568220214843750000e+02,1.574921875000000000e+02,1.579626464843750000e+02,1.582305450439453125e+02,1.582943267822265625e+02,1.581526641845703125e+02,1.578063812255859375e+02,1.572559356689453125e+02,1.565036010742187500e+02,1.555521240234375000e+02,1.544047088623046875e+02,1.530649566650390625e+02,1.515387268066406250e+02,1.498320922851562500e+02,1.479519500732421875e+02,1.459071044921875000e+02,1.437071533203125000e+02,1.413640441894531250e+02,1.388899078369140625e+02,1.362998962402343750e+02,1.336098327636718750e+02,1.308359985351562500e+02,1.279965744018554688e+02,1.251083297729492188e+02,1.221887893676757812e+02,1.192532577514648438e+02,1.163166809082031250e+02,1.133911819458007812e+02,1.104878158569335938e+02,1.076161270141601562e+02,1.047857894897460938e+02,1.020046157836914062e+02,9.928028869628906250e+01,9.662144470214843750e+01,9.403726959228515625e+01,9.153850555419921875e+01,8.913610839843750000e+01,8.684167480468750000e+01,8.466516113281250000e+01,8.261614990234375000e+01,8.070217895507812500e+01,7.892922210693359375e+01,7.730107116699218750e+01,7.581999206542968750e+01,7.448581695556640625e+01,7.329824066162109375e+01,7.225438690185546875e+01,7.135173797607421875e+01,7.058708190917968750e+01,6.995718383789062500e+01,6.945941925048828125e+01,6.909108734130859375e+01,6.884998321533203125e+01,6.873470306396484375e+01
3.620312118530273438e+01,3.628048706054687500e+01,3.644840621948242188e+01,3.670924758911132812e+01,3.706641387939453125e+01,3.752419662475585938e+01,3.808789825439453125e+01,3.876321411132812500e+01,3.955605697631835938e+01,4.047288894653320312e+01,4.151978302001953125e+01,4.270267486572265625e+01,4.402659988403320312e+01,4.549588394165039062e+01,4.711351394653320312e+01,4.888094711303710938e+01,5.079774475097656250e+01,5.286132431030273438e+01,5.506711196899414062e+01,5.740887069702148438e+01,5.987858963012695312e+01,6.246716690063476562e+01,6.516489410400390625e+01,6.796193695068359375e+01,7.084886932373046875e+01,7.381635284423828125e+01,7.685526275634765625e+01,7.995793914794921875e+01,8.311751556396484375e+01,8.632786560058593750e+01,8.958364868164062500e+01,9.287954711914062500e+01,9.621082305908203125e+01,9.957292938232421875e+01,1.029611663818359375e+02,1.063711624145507812e+02,1.097979660034179688e+02,1.132370300292968750e+02,1.166823043823242188e+02,1.201280441284179688e+02,1.235666122436523438e+02,1.269906005859375000e+02,1.303896789550781250e+02,1.337535552978515625e+02,1.370708923339843750e+02,1.403292694091796875e+02,1.435162200927734375e+02,1.466194305419921875e+02,1.496260681152343750e+02,1.525247955322265625e+02,1.553042755126953125e+02,1.579546051025390625e+02,1.604660644531250000e+02,1.628300628662109375e+02,1.650383148193359375e+02,1.670837554931640625e+02,1.689566802978515625e+02,1.706494445800781250e+02,1.721545562744140625e+02,1.734638824462890625e+02,1.745690612792968750e+02,1.754639739990234375e+02,1.761427764892578125e+02,1.766006317138671875e+02,1.768346405029296875e+02,1.768430786132812500e+02,1.766255798339843750e+02,1.761841735839843750e+02,1.755211334228515625e+02,1.746401062011718750e+02,1.735445404052734375e+02,1.722404785156250000e+02,1.707325592041015625e+02,1.690268707275390625e+02,1.671298980712890625e+02,1.650478057861328125e+02,1.627885437011718750e+02,1.603605804443359375e+02,1.577716522216796875e+02,1.550332794189453125e+02,1.521569976806640625e+02,1.491566619873046875e+02,1.460481262207031250e+02,1.428480072021484375e+02,1.395756683349609375e+02,1.362491912841796875e+02,1.328889312744140625e+02,1.295140838623046875e+02,1.261426315307617188e+02,1.227924880981445312e+02,1.194786148071289062e+02,1.162162322998046875e+02,1.130173416137695312e+02,1.098927993774414062e+02,1.068523406982421875e+02,1.039055404663085938e+02,1.010618743896484375e+02,9.833110809326171875e+01,9.572267913818359375e+01,9.324706268310546875e+01,9.091197204589843750e+01,8.872568511962890625e+01,8.669414520263671875e+01,8.482206726074218750e+01,8.311231231689453125e+01,8.156648254394531250e+01,8.018463897705078125e+01,7.896597290039062500e+01,7.790876770019531250e+01,7.701030731201171875e+01,7.626816558837890625e+01,7.568021392822265625e+01,7.524340820312500000e+01,7.495610046386718750e+01,7.481681823730468750e+01
3.940008926391601562e+01,3.949713516235351562e+01,3.970700073242187500e+01,4.003216552734375000e+01,4.047600555419921875e+01,4.104278945922851562e+01,4.173773956298828125e+01,4.256637954711914062e+01,4.353459548950195312e+01,4.464808654785156250e+01,4.591252517700195312e+01,4.733292388916015625e+01,4.891316986083984375e+01,5.065586853027343750e+01,5.256219100952148438e+01,5.463116455078125000e+01,5.686006546020507812e+01,5.924423217773437500e+01,6.177695846557617188e+01,6.445078277587890625e+01,6.725683593750000000e+01,7.018620300292968750e+01,7.322937011718750000e+01,7.637720489501953125e+01,7.962131500244140625e+01,8.295386505126953125e+01,8.636653900146484375e+01,8.985268402099609375e+01,9.340586853027343750e+01,9.701934051513671875e+01,1.006870346069335938e+02,1.044018325805664062e+02,1.081577529907226562e+02,1.119466247558593750e+02,1.157617263793945312e+02,1.195948562622070312e+02,1.234376983642578125e+02,1.272818374633789062e+02,1.311182403564453125e+02,1.349379425048828125e+02,1.387310333251953125e+02,1.424871826171875000e+02,1.461965332031250000e+02,1.498480987548828125e+02,1.534313659667968750e+02,1.569358062744140625e+02,1.603500366210937500e+02,1.636632232666015625e+02,1.668650970458984375e+02,1.699446868896484375e+02,1.728921203613281250e+02,1.756987762451171875e+02,1.783557128906250000e+02,1.808544769287109375e+02,1.831870574951171875e+02,1.853441772460937500e+02,1.873173828125000000e+02,1.890961914062500000e+02,1.906706542968750000e+02,1.920319366455078125e+02,1.931700897216796875e+02,1.940772094726562500e+02,1.947476959228515625e+02,1.951765289306640625e+02,1.953612213134765625e+02,1.953021087646484375e+02,1.949998321533203125e+02,1.944574127197265625e+02,1.936782684326171875e+02,1.926663360595703125e+02,1.914271392822265625e+02,1.899651031494140625e+02,1.882865905761718750e+02,1.863979187011718750e+02,1.843058624267578125e+02,1.820187683105468750e+02,1.795444488525390625e+02,1.768917541503906250e+02,1.740697937011718750e+02,1.710904541015625000e+02,1.679644012451171875e+02,1.647057342529296875e+02,1.613283843994140625e+02,1.578484954833984375e+02,1.542825164794921875e+02,1.506483001708984375e+02,1.469636688232421875e+02,1.432479705810546875e+02,1.395209960937500000e+02,1.358010559082031250e+02,1.321088256835937500e+02,1.284624023437500000e+02,1.248801269531250000e+02,1.213770370483398438e+02,1.179673995971679688e+02,1.146640625000000000e+02,1.114786529541015625e+02,1.084223251342773438e+02,1.055043869018554688e+02,1.027341461181640625e+02,1.001202545166015625e+02,9.766989898681640625e+01,9.538964080810546875e+01,9.328392791748046875e+01,9.135642242431640625e+01,8.960932922363281250e+01,8.804352569580078125e+01,8.665901947021484375e+01,8.545500946044921875e+01,8.442977905273437500e+01,8.358104705810546875e+01,8.290719604492187500e+01,8.240567016601562500e+01,8.207479095458984375e+01,8.191284179687500000e+01
